,gaze_x,gaze_y
9823,1023,489
9824,1029,483
9825,1035,478
9826,1035,481
9827,1034,472
9828,1034,465
9829,1040,444
9830,1048,428
9831,1069,438
9832,1069,438
9833,1071,444
9834,1066,485
9835,1023,425
9836,1019,422
9837,1024,431
9838,1022,434
9839,1036,478
9840,1038,474
9841,1042,473
9842,1048,471
9843,1053,469
9844,1046,424
9845,1045,415
9846,1057,461
9847,1069,474
9848,1070,477
9849,1091,511
9850,1082,503
9851,1075,487
9852,1070,485
9853,1071,484
9854,1059,475
9855,1092,549
9856,1088,541
9857,1083,538
9858,1080,543
9859,1092,530
9860,1084,550
9861,1086,548
9862,1087,539
9863,1089,528
9864,1079,486
9865,1075,478
9866,1073,472
9867,1081,479
9868,1087,494
9869,1086,500
9870,1075,491
9871,1080,455
9872,1079,438
9873,1077,428
9874,1087,447
9875,1089,439
9876,1184,373
9877,1211,365
9878,1200,382
9879,1182,395
9880,1174,407
9881,1171,418
9882,1169,424
9883,1217,393
9884,1063,454
9885,1056,446
9886,1060,451
9887,1063,449
9888,1061,444
9889,1053,436
9890,1057,439
9891,1054,435
9892,1050,434
9893,1056,437
9894,1057,434
9895,1054,432
9896,1051,430
9897,1053,429
9898,1057,425
9899,1061,424
9900,1064,423
9901,1067,421
9902,1069,420
9903,1067,420
9904,1063,446
9905,1072,457
9906,1069,461
9907,1054,456
9908,1026,446
9909,1015,459
9910,982,386
9911,1021,414
9912,1174,582
9913,1335,819
9914,1460,1009
9915,1460,1077
9916,1418,1021
9917,1345,1065
9918,1223,1006
9919,785,414
9920,696,353
9921,935,284
9922,855,430
9923,912,453
9924,1028,406
9925,1173,302
9926,1142,343
9927,1211,299
9928,1225,296
9929,1175,316
9930,1158,405
9931,1177,423
9932,1192,422
9933,1170,391
9934,1199,432
9935,1167,387
9936,1156,388
9937,1114,375
9938,1100,375
9939,1122,360
9940,1137,380
9941,1084,439
9942,1103,480
9943,1095,467
9944,1082,441
9945,1057,443
9946,1056,442
9947,1067,435
9948,1065,435
9949,1056,438
9950,1055,437
9951,1053,438
9952,1051,439
9953,1050,440
9954,1054,438
9955,1054,435
9956,1056,433
9957,1063,435
9958,1068,440
9959,1064,432
9960,1067,450
9961,1080,490
9962,1090,475
9963,1086,476
9964,1086,470
9965,1085,473
9966,1075,488
9967,1050,444
9968,1049,451
9969,1045,454
9970,1041,451
9971,1044,448
9972,1047,449
9973,1048,450
9974,1048,446
9975,1047,444
9976,1045,446
9977,1046,445
9978,1044,444
9979,1047,443
9980,1054,442
9981,1056,442
9982,1060,444
9983,1065,446
9984,1066,446
9985,1086,444
9986,1094,437
9987,1073,436
9988,1038,367
9989,1037,361
9990,1061,348
9991,1061,345
9992,1058,340
9993,1062,340
9994,1064,340
9995,1064,370
9996,1042,342
9997,978,326
9998,939,323
9999,941,330
10000,928,324
10001,920,323
10002,914,327
10003,895,257
10004,895,245
10005,895,250
10006,893,249
10007,891,246
10008,892,240
10009,896,226
10010,891,242
10011,897,270
10012,906,253
10013,905,257
10014,930,282
10015,1012,267
10016,1008,325
10017,995,355
10018,987,364
10019,986,368
10020,976,415
10021,971,392
10022,955,358
10023,1033,414
10024,1004,859
10025,1375,924
10026,1021,1059
10027,1021,981
10028,1022,905
10029,1042,990
10030,1117,994
10031,1125,999
10032,1124,1006
10033,1120,1002
10034,1115,1003
10035,1109,994
10036,1117,1060
10037,1206,1022
10038,1165,1037
10039,1104,1071
10040,1101,1078
10041,1185,1065
10042,1225,1067
10043,1257,1063
10044,1417,1068
10045,1438,1066
10046,1401,1049
10047,1480,1076
10048,999,451
10049,1004,775
10050,1201,1070
10051,970,599
10052,673,239
10053,699,344
10054,775,330
10055,817,330
10056,839,329
10057,849,327
10058,852,326
10059,850,324
10060,850,323
10061,868,340
10062,869,341
10063,867,339
10064,870,338
10065,866,338
10066,871,325
10067,852,319
10068,822,333
10069,1730,878
10070,1302,1077
10071,1300,1071
10072,1297,1067
10073,1295,1072
10074,1287,1073
10075,1240,1057
10076,1247,1060
10077,1250,1072
10078,1259,1069
10079,1094,1052
10080,1243,1051
10081,1246,1043
10082,1370,1062
10083,1429,1026
10084,1523,1054
10085,1296,1066
10086,1491,1050
10087,1337,1017
10088,901,1074
10089,1301,1063
10090,1224,1057
10091,1228,1055
10092,1214,1044
10093,1206,1068
10094,1211,1079
10095,1203,1072
10096,1186,1060
10097,1190,1071
10098,1177,1074
10099,1166,1067
10100,1173,1077
10101,1248,1075
10102,1194,1049
10103,1191,1036
10104,1195,1052
10105,1195,1073
10106,1068,468
10107,1044,4
10108,1267,1071
10109,1269,1068
10110,912,18
10111,910,15
10112,903,24
10113,900,34
10114,1419,1026
10115,1409,1038
10116,1404,1021
10117,1420,1022
10118,1401,1042
10119,1387,1071
10120,1366,1078
10121,1311,1061
10122,1311,1077
10123,1302,1076
10124,1291,1077
10125,1286,1070
10126,982,419
10127,901,157
10128,1111,993
10129,1138,1055
10130,1284,1076
10131,1262,1076
10132,1343,1043
10133,1289,1059
10134,1332,1032
10135,1326,1037
10136,1294,1060
10137,1295,1062
10138,1296,1060
10139,1342,946
10140,1312,1077
10141,1123,702
10142,1185,1072
10143,1195,1062
10144,1189,1060
10145,1177,1032
10146,1178,1060
10147,1192,1069
10148,1209,1074
10149,1030,1010
10150,817,708
10151,970,486
10152,1110,522
10153,1185,640
10154,1204,687
10155,1291,711
10156,1205,687
10157,1430,769
10158,1234,706
10159,1265,709
10160,1327,1006
10161,1151,1049
10162,993,987
10163,960,1075
10164,945,1078
10165,956,1062
10166,850,728
10167,741,461
10168,857,424
10169,912,448
10170,959,459
10171,1003,482
10172,1041,494
10173,1066,500
10174,1078,516
10175,1077,581
10176,1081,588
10177,1082,588
10178,1082,583
10179,1084,571
10180,1080,552
10181,1082,541
10182,1079,493
10183,1112,397
10184,1109,389
10185,1177,361
10186,1206,366
10187,1117,1071
10188,904,833
10189,1169,484
10190,1190,420
10191,1132,499
10192,1089,500
10193,1092,517
10194,1103,527
10195,1159,457
10196,1135,554
10197,1210,522
10198,1086,561
10199,1112,538
10200,1147,437
10201,1077,584
10202,1029,528
10203,1109,431
10204,1092,442
10205,1061,462
10206,1089,451
10207,1055,458
10208,1020,468
10209,1037,466
10210,1094,418
10211,1161,391
10212,1150,404
10213,1063,460
10214,1096,451
10215,1153,386
10216,1133,418
10217,1157,412
10218,1152,403
10219,1166,397
10220,1157,412
10221,1149,416
10222,1123,431
10223,1113,489
10224,1107,482
10225,1111,481
10226,1104,474
10227,1107,481
10228,1100,479
10229,1093,476
10230,1088,468
10231,1077,459
10232,1132,395
10233,1152,378
10234,1153,367
10235,1156,356
10236,1155,361
10237,1150,361
10238,1079,436
10239,1014,652
10240,893,784
10241,1035,572
10242,1046,527
10243,1049,504
10244,1053,493
10245,1056,483
10246,1056,482
10247,1055,480
10248,1049,481
10249,1082,499
10250,1088,501
10251,1107,484
10252,1112,483
10253,1120,482
10254,1138,486
10255,1146,493
10256,1131,482
10257,1108,500
10258,1095,520
10259,1098,523
10260,1109,520
10261,1122,523
10262,1133,525
10263,1143,533
10264,1151,538
10265,1158,541
10266,1165,547
10267,1170,549
10268,1162,547
10269,1149,549
10270,1146,548
10271,1142,547
10272,1140,546
10273,1140,545
10274,1138,543
10275,1135,540
10276,1147,521
10277,1144,519
10278,1128,531
10279,1123,531
10280,1118,528
10281,1087,531
10282,1083,528
10283,1088,522
10284,1090,510
10285,1090,500
10286,1091,492
10287,1093,484
10288,1092,483
10289,1091,481
10290,1090,478
10291,1095,479
10292,1096,479
10293,1095,479
10294,1091,477
10295,1085,476
10296,1076,474
10297,1059,477
10298,1052,474
10299,1048,475
10300,1047,476
10301,1047,477
10302,1046,478
10303,1045,481
10304,1047,482
10305,1047,483
10306,1048,483
10307,1050,482
10308,915,422
10309,777,418
10310,785,408
10311,800,409
10312,882,361
10313,859,403
10314,981,345
10315,928,387
10316,904,415
10317,902,434
10318,925,431
10319,939,429
10320,945,429
10321,947,430
10322,948,431
10323,950,434
10324,1103,462
10325,1216,497
10326,1165,436
10327,1125,454
10328,1141,436
10329,1122,429
10330,1077,438
10331,1056,440
10332,1069,418
10333,1019,457
10334,1006,466
10335,1000,466
10336,996,460
10337,1217,503
10338,1235,510
10339,1196,511
10340,1151,497
10341,1108,493
10342,1082,488
10343,1066,448
10344,1110,430
10345,1129,412
10346,1132,409
10347,1074,397
10348,1021,444
10349,999,469
10350,1001,476
10351,1010,484
10352,1015,490
10353,1024,489
10354,1035,489
10355,1050,485
10356,953,436
10357,809,327
10358,774,409
10359,818,409
10360,854,409
10361,891,405
10362,922,398
10363,830,460
10364,840,468
10365,855,471
10366,871,471
10367,909,419
10368,902,488
10369,903,456
10370,908,455
10371,915,453
10372,915,431
10373,962,321
10374,948,387
10375,945,372
10376,943,370
10377,941,370
10378,950,368
10379,948,368
10380,1013,375
10381,1117,419
10382,1161,415
10383,1134,409
10384,1094,422
10385,986,435
10386,906,373
10387,862,481
10388,865,451
10389,864,451
10390,1038,428
10391,1276,474
10392,1276,479
10393,1232,478
10394,1194,473
10395,1146,460
10396,1299,271
10397,1285,378
10398,1211,391
10399,1187,393
10400,1186,358
10401,1182,353
10402,1175,354
10403,1184,339
10404,1200,341
10405,1156,352
10406,984,473
10407,970,498
10408,978,493
10409,984,490
10410,985,490
10411,986,491
10412,987,490
10413,989,490
10414,985,463
10415,980,453
10416,979,452
10417,977,455
10418,974,456
10419,972,457
10420,970,457
10421,967,457
10422,965,454
10423,981,433
10424,1249,450
10425,1505,519
10426,1470,529
10427,1374,531
10428,1308,532
10429,1280,534
10430,1325,526
10431,1323,514
10432,1317,507
10433,1314,503
10434,1311,499
10435,1308,496
10436,1307,494
10437,1314,472
10438,1288,473
10439,1181,472
10440,1220,481
10441,1071,474
10442,819,529
10443,780,556
10444,846,533
10445,913,522
10446,964,516
10447,1007,486
10448,1108,500
10449,1151,512
10450,1134,509
10451,1181,469
10452,1088,506
10453,1220,465
10454,1292,465
10455,1319,507
10456,1360,422
10457,1229,477
10458,1188,484
10459,1171,464
10460,1255,377
10461,1268,347
10462,1117,433
10463,1160,439
10464,1157,429
10465,1131,449
10466,1081,415
10467,1056,436
10468,1080,414
10469,1086,425
10470,1051,414
10471,1022,431
10472,1012,438
10473,1007,440
10474,1002,443
10475,1000,444
10476,999,446
10477,998,447
10478,998,447
10479,998,447
10480,995,448
10481,993,448
10482,991,447
10483,989,446
10484,988,444
10485,989,441
10486,991,440
10487,991,441
10488,989,445
10489,987,449
10490,984,452
10491,983,455
10492,982,455
10493,984,453
10494,988,452
10495,993,452
10496,1000,453
10497,1008,454
10498,1040,450
10499,1047,447
10500,1050,449
10501,1054,451
10502,1056,455
10503,1064,446
10504,1080,431
10505,1076,434
10506,1074,435
10507,1071,435
10508,1064,440
10509,1068,437
10510,1123,410
10511,1111,416
10512,1112,417
10513,1118,417
10514,1113,466
10515,1061,442
10516,1040,450
10517,1034,444
10518,1030,437
10519,1022,435
10520,1016,437
10521,1009,439
10522,1101,274
10523,1061,313
10524,1034,406
10525,1020,369
10526,1016,365
10527,1007,368
10528,991,385
10529,996,395
10530,1010,413
10531,1014,421
10532,1017,425
10533,1017,426
10534,1017,427
10535,1023,412
10536,1039,393
10537,1102,226
10538,1088,247
10539,1055,292
10540,1067,289
10541,1060,301
10542,1040,349
10543,1031,365
10544,1022,375
10545,1021,389
10546,1021,398
10547,1021,404
10548,1018,421
10549,1018,426
10550,1009,428
10551,1002,431
10552,996,434
10553,992,434
10554,988,433
10555,984,433
10556,988,437
10557,1010,482
10558,1014,484
10559,1014,484
10560,1023,475
10561,1026,475
10562,1027,477
10563,1030,478
10564,1033,478
10565,1026,488
10566,1028,493
10567,1031,495
10568,1032,496
10569,1035,498
10570,1037,497
10571,1041,495
10572,1043,493
10573,1046,489
10574,1048,480
10575,1044,502
10576,1052,464
10577,1054,470
10578,1091,432
10579,1098,436
10580,1096,442
10581,1102,426
10582,1094,441
10583,1112,436
10584,1111,438
10585,1100,462
10586,1101,468
10587,1111,458
10588,1106,463
10589,1102,470
10590,1128,450
10591,1174,459
10592,1085,417
10593,1172,344
10594,1151,327
10595,1124,347
10596,1120,349
10597,1120,345
10598,1096,364
10599,1078,385
10600,1064,392
10601,1047,412
10602,1050,424
10603,1059,499
10604,1072,488
10605,1072,487
10606,1068,490
10607,1065,493
10608,1084,478
10609,1084,478
10610,1090,474
10611,1094,472
10612,1093,472
10613,1063,490
10614,1055,500
10615,1048,487
10616,1050,491
10617,1064,478
10618,1063,476
10619,1061,474
10620,1074,462
10621,1080,458
10622,1068,461
10623,1052,462
10624,1039,465
10625,1032,468
10626,1027,470
10627,1026,467
10628,1027,466
10629,1140,627
10630,1052,489
10631,1037,468
10632,1030,469
10633,1030,470
10634,1032,468
10635,1037,463
10636,1036,465
10637,1043,474
10638,1055,496
10639,1060,500
10640,1066,498
10641,1070,494
10642,1070,493
10643,1073,489
10644,1078,481
10645,1075,482
10646,1067,483
10647,1059,486
10648,1068,468
10649,1071,462
10650,1071,460
10651,1085,452
10652,1094,446
10653,1085,449
10654,1103,437
10655,1123,454
10656,1135,491
10657,1142,482
10658,1126,477
10659,1089,434
10660,1070,431
10661,1073,434
10662,1073,434
10663,1073,432
10664,1070,430
10665,1076,429
10666,1066,436
10667,1067,441
10668,1069,445
10669,1094,442
10670,1042,474
10671,1051,462
10672,1051,461
10673,1045,465
10674,1055,457
10675,1038,467
10676,1032,468
10677,1026,473
10678,1027,467
10679,1020,469
10680,1025,469
10681,1033,470
10682,1043,480
10683,1057,462
10684,1058,459
10685,1054,459
10686,1060,461
10687,1067,468
10688,1052,470
10689,1053,463
10690,1050,460
10691,1035,456
10692,1032,458
10693,1033,457
10694,1025,459
10695,1036,453
10696,1044,449
10697,1042,456
10698,1044,458
10699,1050,452
10700,1051,491
10701,1006,945
10702,1070,614
10703,1044,519
10704,1029,474
10705,1024,473
10706,1023,479
10707,1062,447
10708,1028,475
10709,1024,481
10710,1023,483
10711,1028,485
10712,1032,487
10713,1032,487
10714,1032,484
10715,1032,483
10716,1030,485
10717,1025,484
10718,1022,484
10719,996,472
10720,984,474
10721,982,474
10722,980,474
10723,979,474
10724,987,458
10725,989,447
10726,994,440
10727,997,440
10728,998,439
10729,988,445
10730,992,445
10731,996,443
10732,1007,428
10733,1047,424
10734,1057,413
10735,1057,411
10736,1048,414
10737,1006,413
10738,1002,407
10739,1026,420
10740,1049,393
10741,1055,386
10742,1069,366
10743,910,482
10744,1047,383
10745,1034,401
10746,1014,420
10747,1012,423
10748,1004,429
10749,1006,416
10750,997,405
10751,1012,407
10752,1000,409
10753,999,414
10754,1003,414
10755,1072,352
10756,1092,329
10757,1069,342
10758,1083,324
10759,1084,315
10760,1059,331
10761,1036,354
10762,1023,355
10763,1001,378
10764,1007,373
10765,1010,375
10766,1010,378
10767,1012,384
10768,1014,386
10769,1003,402
10770,1007,454
10771,1036,423
10772,1032,428
10773,1027,439
10774,1028,438
10775,1024,445
10776,1025,443
10777,1026,420
10778,1027,414
10779,1024,409
10780,1022,414
10781,1020,419
10782,1019,418
10783,981,403
10784,976,402
10785,977,403
10786,981,405
10787,983,403
10788,993,391
10789,999,385
10790,1009,375
10791,1017,377
10792,1016,389
10793,1013,401
10794,1012,406
10795,1011,408
10796,1012,408
10797,1012,409
10798,1019,418
10799,1024,424
10800,1027,427
10801,1027,430
10802,1029,432
10803,1028,433
10804,792,969
10805,628,805
10806,914,548
10807,972,474
10808,991,448
10809,991,437
10810,989,433
10811,1006,404
10812,1017,391
10813,1026,388
10814,1033,390
10815,1039,392
10816,1057,410
10817,1057,404
10818,1065,438
10819,1070,430
10820,1068,421
10821,1061,417
10822,912,467
10823,905,461
10824,899,457
10825,894,453
10826,889,451
10827,887,450
10828,1025,379
10829,1011,384
10830,987,356
10831,977,355
10832,964,359
10833,980,408
10834,982,420
10835,977,421
10836,979,425
10837,979,428
10838,980,431
10839,969,434
10840,965,430
10841,955,429
10842,953,430
10843,951,428
10844,955,420
10845,966,404
10846,963,403
10847,960,403
10848,963,406
10849,960,403
10850,947,409
10851,964,405
10852,979,424
10853,1014,414
10854,1046,448
10855,1038,431
10856,1039,427
10857,1034,417
10858,1022,419
10859,1045,387
10860,1034,387
10861,1025,392
10862,1021,397
10863,1018,398
10864,1008,415
10865,1007,417
10866,1000,393
10867,998,387
10868,996,386
10869,993,385
10870,992,386
10871,991,385
10872,987,371
10873,987,370
10874,983,373
10875,980,375
10876,993,369
10877,998,378
10878,1004,384
10879,1006,384
10880,1007,385
10881,1006,383
10882,1007,390
10883,1027,431
10884,1028,435
10885,1026,434
10886,1025,433
10887,1025,432
10888,1023,431
10889,1022,430
10890,1022,429
10891,1019,428
10892,1016,428
10893,1012,428
10894,1009,426
10895,1006,426
10896,1005,427
10897,1004,426
10898,1013,411
10899,1018,396
10900,1033,381
10901,1054,378
10902,1059,381
10903,1045,382
10904,1051,384
10905,1036,396
10906,1034,398
10907,1038,401
10908,1054,441
10909,1041,416
10910,1054,396
10911,1085,446
10912,1038,451
10913,1040,444
10914,1041,457
10915,1043,459
10916,1042,461
10917,1041,460
10918,1037,457
10919,1049,440
10920,1052,438
10921,1053,437
10922,1053,441
10923,1051,450
10924,1054,451
10925,1059,450
10926,1065,450
10927,1069,451
10928,1073,453
10929,1072,458
10930,1070,462
10931,1070,462
10932,1069,463
10933,1070,463
10934,1074,463
10935,1079,464
10936,1086,465
10937,1093,468
10938,1107,470
10939,1120,470
10940,1128,473
10941,1132,476
10942,1136,478
10943,1138,481
10944,1141,484
10945,740,937
10946,1065,556
10947,1112,486
10948,1113,481
10949,1106,478
10950,1108,463
10951,1130,449
10952,1121,449
10953,1112,453
10954,1104,456
10955,1127,448
10956,1116,446
10957,1120,440
10958,1108,439
10959,1108,436
10960,1101,440
10961,1129,432
10962,1131,486
10963,1125,467
10964,1100,470
10965,1088,493
10966,1098,496
10967,1109,507
10968,1112,519
10969,1114,529
10970,1114,535
10971,1114,539
10972,1115,541
10973,1128,529
10974,1129,528
10975,1137,519
10976,1140,516
10977,1120,527
10978,1107,536
10979,1102,536
10980,1099,534
10981,1098,534
10982,1098,534
10983,1099,534
10984,1108,525
10985,1114,523
10986,1116,524
10987,1117,525
10988,1118,526
10989,1108,534
10990,1104,537
10991,1105,534
10992,1135,525
10993,1140,520
10994,1141,518
10995,1141,518
10996,1140,518
10997,1137,519
10998,1119,526
10999,1098,524
11000,1080,525
11001,1058,529
11002,1047,525
11003,1041,519
11004,1028,512
11005,1015,505
11006,996,507
11007,985,496
11008,974,488
11009,987,465
11010,983,465
11011,978,470
11012,988,460
11013,978,463
11014,974,466
11015,975,467
11016,978,471
11017,982,476
11018,1001,459
11019,1002,461
11020,1024,453
11021,1034,455
11022,1029,450
11023,1030,453
11024,1067,407
11025,1071,401
11026,1100,374
11027,1136,329
11028,1123,336
11029,1155,324
11030,1172,320
11031,1146,349
11032,1142,385
11033,1161,377
11034,1110,396
11035,1149,349
11036,1142,346
11037,1113,357
11038,1070,393
11039,1036,437
11040,1038,430
11041,1038,428
11042,1053,456
11043,1055,435
11044,1045,439
11045,1036,434
11046,1046,428
11047,1049,434
11048,1089,422
11049,1079,409
11050,1056,429
11051,1053,433
11052,1052,438
11053,987,441
11054,781,650
11055,744,717
11056,813,693
11057,883,655
11058,941,619
11059,1075,537
11060,972,627
11061,981,628
11062,1002,623
11063,1018,604
11064,1036,587
11065,1051,577
11066,1221,556
11067,1198,555
11068,1163,535
11069,1145,541
11070,1140,543
11071,1128,551
11072,1122,554
11073,1144,567
11074,1149,569
11075,1148,567
11076,1146,566
11077,1144,565
11078,1142,565
11079,1138,559
11080,1133,557
11081,1126,558
11082,1123,559
11083,1121,558
11084,1118,558
11085,1112,557
11086,1109,556
11087,1102,555
11088,1088,560
11089,1085,561
11090,1083,563
11091,1080,565
11092,1106,528
11093,1070,666
11094,1273,565
11095,1311,535
11096,1259,532
11097,1221,525
11098,1179,504
11099,1163,490
11100,1141,479
11101,1136,474
11102,1186,439
11103,1208,464
11104,1140,420
11105,1116,427
11106,1122,414
11107,1127,402
11108,905,570
11109,751,702
11110,796,677
11111,857,648
11112,894,634
11113,972,606
11114,1000,619
11115,1022,597
11116,1033,593
11117,1032,590
11118,1039,584
11119,1038,582
11120,1038,582
11121,1037,580
11122,1036,579
11123,1025,566
11124,1295,350
11125,1401,401
11126,1333,405
11127,1262,450
11128,1242,355
11129,1179,446
11130,1143,457
11131,1127,456
11132,1189,379
11133,1213,346
11134,1114,431
11135,1073,459
11136,1061,464
11137,1050,465
11138,1044,463
11139,1058,443
11140,1082,441
11141,1078,442
11142,1074,439
11143,1071,438
11144,1055,432
11145,1071,439
11146,1105,433
11147,1135,410
11148,1124,426
11149,1112,440
11150,1087,449
11151,1100,454
11152,1086,448
11153,1083,446
11154,1088,440
11155,1110,457
11156,1083,433
11157,1074,433
11158,1072,434
11159,968,446
11160,946,447
11161,966,441
11162,968,428
11163,977,441
11164,980,440
11165,987,442
11166,979,443
11167,1014,462
11168,1067,477
11169,1070,478
11170,1069,478
11171,1066,480
11172,1063,477
11173,1056,477
11174,1047,477
11175,1042,478
11176,1040,477
11177,1036,476
11178,1031,474
11179,1028,472
11180,1025,471
11181,1040,449
11182,1043,445
11183,1043,444
11184,1043,444
11185,1021,463
11186,1044,433
11187,1025,433
11188,1022,428
11189,1027,424
11190,1026,422
11191,1056,420
11192,1054,404
11193,1043,416
11194,1030,434
11195,1031,432
11196,1018,426
11197,1018,432
11198,1046,426
11199,1056,435
11200,1052,434
11201,1068,444
11202,1060,437
